Block,Value,Token Name,Additional Value,Highlight Target,Public Tag,Age,Transaction Type
20065779,9995.858744937459,USDe,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xF55B0f6F...745960442,2024-06-11 3:03:35,OUT
20065746,112790.920051,USDC,0x2bbfc9f9,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:56:59,OUT
20065746,112763.30299019748,USDe,0x2bbfc9f9,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:56:59,IN
20065686,25003.775189,USDC,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x4a9293fF...b1E8750A0,2024-06-11 2:44:59,OUT
20065661,738159.4605580984,USDe,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Odos: Router V2,2024-06-11 2:39:59,OUT
20065651,169973.08249957077,USDe,0x2bc1c9f9,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Uniswap V3: USDe-USDT 2,2024-06-11 2:37:59,OUT
20065651,169973.371136,USDC,0x2bc1c9f9,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:37:59,IN
20065606,31091.10394983926,USDe,0x462bc320,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-11 2:28:59,OUT
20065606,31089.291264,USDC,0x462bc320,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-11 2:28:59,IN
20065606,53522.41332881548,USDe,0x462bc320,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-11 2:28:59,OUT
20065606,53517.94048,USDC,0x462bc320,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-11 2:28:59,IN
20065567,188419.410272,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 2:21:11,OUT
20065567,65951.801669,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 2:21:11,OUT
20065556,54988.412913364526,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x980AA451...515B4e500,2024-06-11 2:18:59,OUT
20065540,175928.56923990065,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:15:47,OUT
20065540,175922.762496,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:15:47,IN
20065540,167522.90612457888,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:15:47,OUT
20065540,167500.189952,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:15:47,IN
20065540,549878.206047,USDC,0x415565b0,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x: Exchange Proxy Flash Wallet,2024-06-11 2:15:47,OUT
20065540,550000,USDe,0x415565b0,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x: Exchange Proxy Flash Wallet,2024-06-11 2:15:47,IN
20065540,167521.668477,USDC,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:15:47,OUT
20065540,167522.9060960926,USDe,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:15:47,IN
20065533,308553.53439705446,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:14:23,OUT
20065533,308599.994368,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:14:23,IN
20065533,167594.1398106237,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:14:23,OUT
20065533,167595.570688,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:14:23,IN
20065533,474952.596913,USDC,0x415565b0,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x: Exchange Proxy Flash Wallet,2024-06-11 2:14:23,OUT
20065533,475000,USDe,0x415565b0,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x: Exchange Proxy Flash Wallet,2024-06-11 2:14:23,IN
20065533,167609.549629,USDC,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:14:23,OUT
20065533,167594.1398128737,USDe,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 2:14:23,IN
20065488,250054.243245,USDC,Multi Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-11 2:05:23,OUT
20065488,250000,USDe,Multi Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-11 2:05:23,IN
20065423,51.97440993376216,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x065963DF...1Aa060f20,2024-06-11 1:52:11,OUT
20065408,57972.469867591906,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x980AA451...515B4e500,2024-06-11 1:49:11,OUT
20065403,310108.67193,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-11 1:48:11,OUT
20065263,999.3558512186538,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xaFdDd617...B1Da2cC50,2024-06-11 1:19:59,OUT
20065241,4996.788358394074,USDe,Swap Exact Token For Yt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 1:15:35,OUT
20065080,906.441292,USDC,Remove_liquidity_one_coin,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x35927358...EF7C6c9dE,2024-06-11 0:43:11,OUT
20065059,76920.330545,USDC,Exit Vault,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xD6AA58cf...5b589F021,2024-06-11 0:38:47,OUT
20065046,989.3445993720045,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x54Eb6d41...0B5A1f6Af,2024-06-11 0:36:11,OUT
20064865,655.5655184597208,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x54Eb6d41...0B5A1f6Af,2024-06-10 23:59:47,OUT
20064865,24886.600776235984,USDe,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x1ab3D612...EBcE1A5Ad,2024-06-10 23:59:47,OUT
20064828,10493.477387108083,USDe,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Odos: Router V2,2024-06-10 23:52:11,OUT
20064364,44970.52171483206,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xF0d4c12A...d26C58b8D,2024-06-10 22:18:59,OUT
20064324,1000.724931,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 22:10:59,OUT
20064207,25642.904381484917,USDe,Open Credit Account,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x09434186...21A90D5aF,2024-06-10 21:46:35,OUT
20063870,225010.413899,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,CoW Protocol: GPv2Settlement,2024-06-10 20:38:59,OUT
20063870,224905.49597843582,USDe,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,CoW Protocol: GPv2Settlement,2024-06-10 20:38:59,IN
20063709,70996.477901,USDC,0xdd2c4920,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 20:06:35,OUT
20063709,70956.99563526685,USDe,0xdd2c4920,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 20:06:35,IN
20063703,399737.2756569458,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xdd68c0A4...8B09341ed,2024-06-10 20:05:23,OUT
20063673,99949.41553794475,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xdd68c0A4...8B09341ed,2024-06-10 19:59:23,OUT
20063617,10085.111031908518,USDe,0x0d05a151,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x286774E8...AAF7DcF3E,2024-06-10 19:48:11,OUT
20063600,20621.65733489359,USDe,0x7021e604,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:44:47,OUT
20063600,20631.221504,USDC,0x7021e604,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:44:47,IN
20063595,21222.97314390467,USDe,0x6b2b2904,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:43:47,OUT
20063595,21232.549632,USDC,0x6b2b2904,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:43:47,IN
20063585,23256.70997193454,USDe,0x612b2905,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:41:47,OUT
20063585,23266.893824,USDC,0x612b2905,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:41:47,IN
20063579,22626.37040277759,USDe,0x5b2b2905,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:40:35,OUT
20063579,22635.966976,USDC,0x5b2b2905,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:40:35,IN
20063577,19789.89652852831,USDe,0x592b2904,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:40:11,OUT
20063577,19798.038528,USDC,0x592b2904,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 19:40:11,IN
20063564,83843.52261530375,USDe,0x00000000,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x4eE9775D...9b2Ad4811,2024-06-10 19:37:35,OUT
20063361,264025.79190669494,USDe,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xb2F72662...5b6adcaBB,2024-06-10 18:56:59,OUT
20063357,804.917226,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 18:56:11,OUT
20063357,4244.857901,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 18:56:11,OUT
20063274,291708.2020742342,USDe,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,CoW Protocol: GPv2Settlement,2024-06-10 18:39:23,OUT
20063274,291741.44835,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Uniswap V3: USDC-USDT 4,2024-06-10 18:39:23,IN
20063088,472306.94316961535,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 18:01:47,OUT
20063088,472253.301504,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 18:01:47,IN
20063088,1044850.496204,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 18:01:47,OUT
20063088,1045000,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 18:01:47,IN
20063088,472453.299876,USDC,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 18:01:47,OUT
20063088,472306.9432846983,USDe,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 18:01:47,IN
20063082,665319.1487716963,USDe,Exec Transaction,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 18:00:35,OUT
20063075,324949.19062900834,USDe,Permit And Call,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 17:59:11,OUT
20063012,404.5930810141574,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,"USDe(USDe)",2024-06-10 17:46:35,OUT
20063012,300008.9701661962,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 17:46:35,OUT
20063010,372677.9228766698,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 17:46:11,OUT
20063010,372591.962624,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 17:46:11,IN
20063010,835755.441645,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 17:46:11,OUT
20063010,154000.363374,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 17:46:11,OUT
20063010,372737.333143,USDC,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 17:46:11,OUT
20063010,372677.92276664043,USDe,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 17:46:11,IN
20062935,610628.8637489242,USDe,Exec Transaction,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 17:31:11,OUT
20062835,63748.18196096162,USDe,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xb2F72662...5b6adcaBB,2024-06-10 17:10:59,OUT
20062825,299998.20377837354,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 17:08:59,OUT
20062810,517868.832966,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 17:05:59,OUT
20062765,76542.77202,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xb2F72662...5b6adcaBB,2024-06-10 16:56:47,OUT
20062709,599952.8182815089,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 16:45:35,OUT
20062706,280137.98252528504,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:44:59,OUT
20062706,280082.79907,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:44:59,IN
20062699,143332.81405469714,USDe,0xeb227108,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 16:43:35,OUT
20062699,143286.4,USDC,0xeb227108,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 16:43:35,IN
20062699,1259759.882922,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:43:35,OUT
20062699,1260000,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:43:35,IN
20062643,141977.535493,USDC,0xb322e830,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Uniswap V3: DAI-USDC 4,2024-06-10 16:32:23,OUT
20062643,141945.25447404332,USDe,0xb322e830,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x000...e49,2024-06-10 16:32:23,IN
20062631,554598.397441,USDC,0x2bb0f939,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 16:29:59,OUT
20062631,554356.0407786506,USDe,0x2bb0f939,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 16:29:59,IN
20062631,573699.3381769158,USDe,Mint Sy From Token,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 16:29:59,OUT
20062631,554356.0411276111,USDe,0x2bb0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 16:29:59,OUT
20062631,554518.379008,USDC,0x2bb0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 16:29:59,IN
20062625,560062.0701021035,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 16:28:47,OUT
20062609,239545.3592064781,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 16:25:35,OUT
20062609,239478.788096,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 16:25:35,IN
20062609,909747.128183,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:25:35,OUT
20062609,910000,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:25:35,IN
20062609,239560.820674,USDC,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 16:25:35,OUT
20062609,239545.35910907813,USDe,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 16:25:35,IN
20062585,215995.7852263479,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:20:47,OUT
20062585,216054.460168,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:20:47,IN
20062581,419959.85845248785,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 16:19:59,OUT
20062574,514823.220403,USDC,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x28104d4F...d56F33f95,2024-06-10 16:18:35,OUT
20062550,349929.62537165254,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 16:13:47,OUT
20062546,107.21230138261043,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xa5dbf0af...cd81d4F3D,2024-06-10 16:12:47,OUT
20062544,468544.865966,USDC,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x28104d4F...d56F33f95,2024-06-10 16:12:23,OUT
20062497,239951.23259601614,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:02:59,OUT
20062497,240014.318897,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 16:02:59,IN
20062454,44991.991586765056,USDe,Swap Exact Token For Yt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 15:53:59,OUT
20062433,20476.825429,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,CoW Protocol: GPv2Settlement,2024-06-10 15:49:47,OUT
20062433,20477.426152890162,USDe,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,CoW Protocol: GPv2Settlement,2024-06-10 15:49:47,IN
20062391,299973.74774500047,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 15:41:23,OUT
20062376,668345.6942154892,USDe,I Bribe2Much Z7650399733,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x645...bfa,2024-06-10 15:38:23,OUT
20062376,668211.188353,USDC,I Bribe2Much Z7650399733,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x645...bfa,2024-06-10 15:38:23,IN
20062376,597726.613536,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 15:38:23,OUT
20062376,597979.2,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 15:38:23,IN
20062348,644953.411156,USDC,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x28104d4F...d56F33f95,2024-06-10 15:32:47,OUT
20062331,51977.108092527495,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 15:29:23,OUT
20062310,52279.68344283705,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 15:25:11,OUT
20062274,11846.745300480492,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x47d3b8D5...98f1e45e2,2024-06-10 15:17:59,OUT
20062267,84.97695639472192,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xa5dbf0af...cd81d4F3D,2024-06-10 15:16:35,OUT
20062246,31885.657398834854,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xff9be41F...ba49B0Cc0,2024-06-10 15:12:23,OUT
20062245,259885.12685752063,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 15:12:11,OUT
20062234,54.95241662110564,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,"USDe(USDe)",2024-06-10 15:09:59,OUT
20062228,9464.558281638268,USDe,Swap Exact Token For Yt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 15:08:47,OUT
20062213,545863.8914098168,USDe,I Bribe2Much Z7650399733,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x645...bfa,2024-06-10 15:05:35,OUT
20062213,545825.207382,USDC,I Bribe2Much Z7650399733,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x645...bfa,2024-06-10 15:05:35,IN
20062212,1271656.424369,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 15:05:23,OUT
20062212,1271725.9126357862,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-10 15:05:23,IN
20062204,599784.6619674193,USDe,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-10 15:03:47,OUT
20062195,67903.98751504345,USDe,0x00000000,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x4eE9775D...9b2Ad4811,2024-06-10 15:01:59,OUT
20062194,77906.36276004749,USDe,0x2bbfc9f9,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Uniswap V3: USDe-USDC,2024-06-10 15:01:47,OUT
20062194,77914.391808,USDC,0x2bbfc9f9,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 15:01:47,IN
20062194,825982.222904,USDC,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x28104d4F...d56F33f95,2024-06-10 15:01:47,OUT
20062172,472306.9398287398,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 14:57:23,OUT
20062172,472510.895872,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 14:57:23,IN
20062172,506360.428025,USDC,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x28104d4F...d56F33f95,2024-06-10 14:57:23,OUT
20062172,472560.667303,USDC,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 14:57:23,OUT
20062172,472306.9396255236,USDe,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-10 14:57:23,IN
20062018,69930.78422660493,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 14:26:23,OUT
20062018,98984.5541503305,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 14:26:23,OUT
20061952,3347.396296491026,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x1614968A...85a062De7,2024-06-10 14:13:11,OUT
20061852,60581.336608,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xb2F72662...5b6adcaBB,2024-06-10 13:53:11,OUT
20061803,106829.91281538464,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x541873AE...a5cb46D3b,2024-06-10 13:43:23,OUT
20061740,199862.57843665802,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-10 13:30:35,OUT
20061647,222.84403034143378,USDe,Remove_liquidity_one_coin,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x2063Aa96...3519f9c30,2024-06-10 13:11:47,OUT
